zip,latitude,longitude,city,state,county,name
04450,44.918877,-68.965803,Kenduskeag,ME,Penobscot,Maine
04448,45.245635,-68.666632,Howland,ME,Penobscot,Maine
04454,45.002969,-67.495548,Lambert Lake,ME,Washington,Maine
04451,45.519867,-68.647416,Kingman,ME,Penobscot,Maine
04456,44.871231,-69.011636,Levant,ME,Penobscot,Maine
04453,44.787229,-69.21821,Lagrange,ME,Penobscot,Maine
04461,45.0542,-68.595946,Milford,ME,Penobscot,Maine
04455,45.519867,-68.647416,Lee,ME,Penobscot,Maine
04463,45.244612,-68.975988,Milo,ME,Piscataquis,Maine
04457,45.366794,-68.49299,Lincoln,ME,Penobscot,Maine
04467,45.519867,-68.647416,Olamon,ME,Penobscot,Maine
04459,45.519867,-68.647416,Mattawamkeag,ME,Penobscot,Maine
04469,45.002798,-68.63343,Orono,ME,Penobscot,Maine
04460,45.618608,-68.543602,Medway,ME,Penobscot,Maine
04472,44.409375,-68.625903,Orland,ME,Hancock,Maine
04462,45.226479,-68.752091,Millinocket,ME,Penobscot,Maine
04474,44.842939,-68.782487,Orrington,ME,Penobscot,Maine
04464,45.792364,-69.30463,Monson,ME,Piscataquis,Maine
04476,44.433911,-68.721716,Penobscot,ME,Hancock,Maine
04468,45.040655,-68.722962,Old Town,ME,Penobscot,Maine
04478,45.28657,-70.054629,Rockwood,ME,Somerset,Maine
04471,46.516166,-68.886826,Orient,ME,Aroostook,Maine
04481,45.792364,-69.30463,Sebec,ME,Piscataquis,Maine
04473,45.068848,-68.744361,Orono,ME,Penobscot,Maine
04485,45.792364,-69.30463,Shirley Mills,ME,Piscataquis,Maine
04475,45.040668,-68.618775,Passadumkeag,ME,Penobscot,Maine
04487,45.519867,-68.647416,Springfield,ME,Penobscot,Maine
04479,45.792364,-69.30463,Sangerville,ME,Piscataquis,Maine
04489,44.922368,-68.686796,Stillwater,ME,Penobscot,Maine
04488,44.894697,-69.142341,Stetson,ME,Penobscot,Maine
04490,45.002969,-67.495548,Topsfield,ME,Washington,Maine
04491,45.002969,-67.495548,Vanceboro,ME,Washington,Maine
04492,45.002969,-67.495548,Waite,ME,Washington,Maine
04493,45.519867,-68.647416,West Enfield,ME,Penobscot,Maine
04496,44.65337,-68.917487,Winterport,ME,Waldo,Maine
04495,45.519867,-68.647416,Winn,ME,Penobscot,Maine
04535,44.008962,-69.566684,Alna,ME,Lincoln,Maine
04497,46.516166,-68.886826,Wytopitlock,ME,Aroostook,Maine
04537,43.894903,-69.627163,Boothbay,ME,Lincoln,Maine
04530,43.867892,-69.826495,Bath,ME,Sagadahoc,Maine
04539,43.928967,-69.598725,Bristol,ME,Lincoln,Maine
04536,44.021333,-69.523263,Bayville,ME,Lincoln,Maine
04544,43.82677,-69.597446,East Boothbay,ME,Lincoln,Maine
04538,43.956167,-69.517161,Boothbay Harbor,ME,Lincoln,Maine
04548,43.805389,-69.745295,Georgetown,ME,Sagadahoc,Maine
04541,43.884294,-69.479184,Chamberlain,ME,Lincoln,Maine
04551,44.010411,-69.440192,Bremen,ME,Lincoln,Maine
04543,43.986485,-69.424228,Damariscotta,ME,Lincoln,Maine
04553,43.991336,-69.503427,Newcastle,ME,Lincoln,Maine
04547,44.010424,-69.231179,Friendship,ME,Knox,Maine
04555,44.074877,-69.536374,Nobleboro,ME,Lincoln,Maine
04549,44.021333,-69.523263,Isle Of Springs,ME,Lincoln,Maine
04562,43.789616,-69.810821,Phippsburg,ME,Sagadahoc,Maine
04552,44.021333,-69.523263,Newagen,ME,Lincoln,Maine
04564,43.932449,-69.468052,Round Pond,ME,Lincoln,Maine
04554,43.870936,-69.566313,New Harbor,ME,Lincoln,Maine
04568,43.877877,-69.612725,South Bristol,ME,Lincoln,Maine
04556,43.931748,-69.587334,Edgecomb,ME,Lincoln,Maine
04571,43.88261,-69.680144,Trevett,ME,Lincoln,Maine
04558,43.896727,-69.509282,Pemaquid,ME,Lincoln,Maine
04573,43.929821,-69.592127,Walpole,ME,Lincoln,Maine
04563,44.02301,-69.255572,Cushing,ME,Knox,Maine
04575,43.854534,-69.660795,West Boothbay Harbor,ME,Lincoln,Maine
04565,43.773312,-69.863461,Sebasco Estates,ME,Sagadahoc,Maine
04579,43.938696,-69.764378,Woolwich,ME,Sagadahoc,Maine
04567,43.900856,-69.859541,Small Point,ME,Sagadahoc,Maine
04605,44.477935,-68.356311,Ellsworth,ME,Hancock,Maine
04570,44.021333,-69.523263,Squirrel Island,ME,Lincoln,Maine
04607,44.483471,-68.090339,Gouldsboro,ME,Hancock,Maine
04572,44.038581,-69.415708,Waldoboro,ME,Lincoln,Maine
04609,44.362323,-68.305513,Bar Harbor,ME,Hancock,Maine
04574,44.162384,-69.387795,Washington,ME,Knox,Maine
04612,44.239876,-68.354598,Bernard,ME,Hancock,Maine
04576,43.935605,-69.529648,Southport,ME,Lincoln,Maine
04614,44.29691,-68.623927,Blue Hill,ME,Hancock,Maine
04578,43.964901,-69.597134,Wiscasset,ME,Lincoln,Maine
04616,44.258121,-68.567404,Brooklin,ME,Hancock,Maine
04606,45.002969,-67.495548,Addison,ME,Washington,Maine
04623,44.698608,-67.779881,Columbia Falls,ME,Washington,Maine
04611,45.002969,-67.495548,Beals,ME,Washington,Maine
04625,44.641873,-68.391481,Cranberry Isles,ME,Hancock,Maine
04613,44.641873,-68.391481,Birch Harbor,ME,Hancock,Maine
04627,44.213503,-68.711691,Deer Isle,ME,Hancock,Maine
04615,44.641873,-68.391481,Blue Hill Falls,ME,Hancock,Maine
04629,44.641873,-68.391481,East Blue Hill,ME,Hancock,Maine
04617,44.337581,-68.765568,Brooksville,ME,Hancock,Maine
04630,44.70746,-67.46247,East Machias,ME,Washington,Maine
04619,45.188254,-67.389101,Calais,ME,Washington,Maine
04634,44.595131,-68.233576,Franklin,ME,Hancock,Maine
04622,44.603258,-67.923248,Cherryfield,ME,Washington,Maine
04643,45.002969,-67.495548,Harrington,ME,Washington,Maine
04624,44.641873,-68.391481,Corea,ME,Hancock,Maine
04645,44.032196,-69.148017,Isle Au Haut,ME,Knox,Maine
04626,45.002969,-67.495548,Cutler,ME,Washington,Maine
04649,45.002969,-67.495548,Jonesport,ME,Washington,Maine
04628,45.002969,-67.495548,Dennysville,ME,Washington,Maine
04650,44.641873,-68.391481,Little Deer Isle,ME,Hancock,Maine
04631,45.036287,-67.136853,Eastport,ME,Washington,Maine
04652,44.904288,-67.040767,Lubec,ME,Washington,Maine
04635,44.641873,-68.391481,Frenchboro,ME,Hancock,Maine
04654,44.660627,-67.469196,Machias,ME,Washington,Maine
04637,45.185635,-67.601026,Grand Lake Stream,ME,Washington,Maine
04656,44.641873,-68.391481,Manset,ME,Hancock,Maine
04640,44.641873,-68.391481,Hancock,ME,Hancock,Maine
04658,45.002969,-67.495548,Milbridge,ME,Washington,Maine
04642,44.641873,-68.391481,Harborside,ME,Hancock,Maine
04665,44.641873,-68.391481,Otter Creek,ME,Hancock,Maine
04644,44.641873,-68.391481,Hulls Cove,ME,Hancock,Maine
04667,45.013348,-67.097043,Perry,ME,Washington,Maine
04646,44.641873,-68.391481,Islesford,ME,Hancock,Maine
04669,44.641873,-68.391481,Prospect Harbor,ME,Hancock,Maine
04648,45.002969,-67.495548,Jonesboro,ME,Washington,Maine
04672,44.413523,-68.251778,Salsbury Cove,ME,Hancock,Maine
04653,44.641873,-68.391481,Bass Harbor,ME,Hancock,Maine
04674,44.641873,-68.391481,Seal Cove,ME,Hancock,Maine
04655,45.002969,-67.495548,Machiasport,ME,Washington,Maine
04676,44.399111,-68.701228,Sedgwick,ME,Hancock,Maine
04657,45.002969,-67.495548,Meddybemps,ME,Washington,Maine
04681,44.641873,-68.391481,Stonington,ME,Hancock,Maine
04660,44.334692,-68.308737,Mount Desert,ME,Hancock,Maine
04683,44.641873,-68.391481,Sunset,ME,Hancock,Maine
04662,44.294073,-68.284865,Northeast Harbor,ME,Hancock,Maine
04685,44.213118,-68.396479,Swans Island,ME,Hancock,Maine
04664,44.641873,-68.391481,Sullivan,ME,Hancock,Maine
04690,44.641873,-68.391481,West Tremont,ME,Hancock,Maine
04666,44.930092,-67.156533,Pembroke,ME,Washington,Maine
04694,45.152637,-67.37741,Baileyville,ME,Washington,Maine
04668,45.209229,-67.575432,Princeton,ME,Washington,Maine
04733,46.516166,-68.886826,Benedicta,ME,Aroostook,Maine
04671,45.002969,-67.495548,Robbinston,ME,Washington,Maine
04735,46.516166,-68.886826,Bridgewater,ME,Aroostook,Maine
04673,44.313629,-68.686305,Sargentville,ME,Hancock,Maine
04737,46.516166,-68.886826,Clayton Lake,ME,Aroostook,Maine
04675,44.299037,-68.246314,Seal Harbor,ME,Hancock,Maine
04739,46.516166,-68.886826,Eagle Lake,ME,Aroostook,Maine
04677,44.491175,-68.19137,Sorrento,ME,Hancock,Maine
04740,46.611101,-67.85582,Easton,ME,Aroostook,Maine
04679,44.390897,-68.261568,Southwest Harbor,ME,Hancock,Maine
04742,46.746453,-67.841507,Fort Fairfield,ME,Aroostook,Maine
04680,45.002969,-67.495548,Steuben,ME,Washington,Maine
04744,46.516166,-68.886826,Fort Kent Mills,ME,Aroostook,Maine
04684,44.641873,-68.391481,Surry,ME,Hancock,Maine
04746,47.00434,-67.998581,Grand Isle,ME,Aroostook,Maine
04686,45.002969,-67.495548,Wesley,ME,Washington,Maine
04751,46.892918,-67.9643,Limestone,ME,Aroostook,Maine
04691,45.002969,-67.495548,Whiting,ME,Washington,Maine
04757,47.007842,-68.182061,Mapleton,ME,Aroostook,Maine
04693,44.387188,-68.074964,Winter Harbor,ME,Hancock,Maine
04759,46.516166,-68.886826,Masardis,ME,Aroostook,Maine
04730,46.121345,-67.833009,Houlton,ME,Aroostook,Maine
04760,46.516166,-68.886826,Monticello,ME,Aroostook,Maine
04732,46.975725,-68.39816,Ashland,ME,Aroostook,Maine
04762,46.976619,-68.205546,New Sweden,ME,Aroostook,Maine
04734,46.516166,-68.886826,Blaine,ME,Aroostook,Maine
04764,46.516166,-68.886826,Oxbow,ME,Aroostook,Maine
04736,46.871355,-68.025442,Caribou,ME,Aroostook,Maine
04766,46.516166,-68.886826,Perham,ME,Aroostook,Maine
04738,46.516166,-68.886826,Crouseville,ME,Aroostook,Maine
04768,46.516166,-68.886826,Portage,ME,Aroostook,Maine
04741,46.516166,-68.886826,Estcourt Station,ME,Aroostook,Maine
04773,46.516166,-68.886826,Saint David,ME,Aroostook,Maine
04743,47.056484,-68.255868,Fort Kent,ME,Aroostook,Maine
04775,46.516166,-68.886826,Sheridan,ME,Aroostook,Maine
04745,47.295289,-68.39192,Frenchville,ME,Aroostook,Maine
04777,45.519867,-68.647416,Sherman Station,ME,Penobscot,Maine
04747,46.011345,-68.273154,Island Falls,ME,Aroostook,Maine
04779,46.516166,-68.886826,Sinclair,ME,Aroostook,Maine
04750,46.906749,-67.851979,Limestone,ME,Aroostook,Maine
04780,46.516166,-68.886826,Smyrna Mills,ME,Aroostook,Maine
04756,46.934538,-68.109616,Madawaska,ME,Aroostook,Maine
04782,45.519867,-68.647416,Stacyville,ME,Penobscot,Maine
04758,46.551571,-67.84817,Mars Hill,ME,Aroostook,Maine
04786,46.793032,-68.105233,Washburn,ME,Aroostook,Maine
04761,46.100442,-68.003376,New Limerick,ME,Aroostook,Maine
04788,46.516166,-68.886826,Winterville,ME,Aroostook,Maine
04763,46.09998,-68.14487,Oakfield,ME,Aroostook,Maine
04841,44.128607,-69.068648,Rockland,ME,Knox,Maine
04765,45.999084,-68.443112,Patten,ME,Penobscot,Maine
04843,44.12613,-69.029238,Camden,ME,Knox,Maine
04769,46.715072,-68.012557,Presque Isle,ME,Aroostook,Maine
04847,44.241072,-69.203015,Hope,ME,Knox,Maine
04770,46.516166,-68.886826,Quimby,ME,Aroostook,Maine
04849,44.324832,-68.998255,Lincolnville,ME,Waldo,Maine
04772,47.263956,-68.335025,Saint Agatha,ME,Aroostook,Maine
04850,44.478694,-69.149559,Lincolnville Center,ME,Waldo,Maine
04774,46.516166,-68.886826,Saint Francis,ME,Aroostook,Maine
04852,44.021333,-69.523263,Monhegan,ME,Lincoln,Maine
04776,46.516166,-68.886826,Sherman Mills,ME,Aroostook,Maine
04854,44.07951,-69.085574,Owls Head,ME,Knox,Maine
04781,46.516166,-68.886826,Wallagrass,ME,Aroostook,Maine
04856,44.132144,-69.03416,Rockport,ME,Knox,Maine
04783,46.787807,-68.155212,Stockholm,ME,Aroostook,Maine
04858,44.115186,-69.132883,South Thomaston,ME,Knox,Maine
04785,46.986075,-68.042433,Van Buren,ME,Aroostook,Maine
04861,44.108131,-69.042704,Thomaston,ME,Knox,Maine
04787,46.594523,-67.930172,Westfield,ME,Aroostook,Maine
04863,44.08511,-68.841965,Vinalhaven,ME,Knox,Maine
04846,44.131005,-69.091111,Glen Cove,ME,Knox,Maine
04865,44.192369,-69.121139,West Rockport,ME,Knox,Maine
04848,44.309021,-68.900772,Islesboro,ME,Waldo,Maine
04911,44.81062,-69.912885,Anson,ME,Somerset,Maine
04851,44.032196,-69.148017,Matinicus,ME,Knox,Maine
04915,44.404619,-69.040297,Belfast,ME,Waldo,Maine
04853,44.113472,-68.855722,North Haven,ME,Knox,Maine
04917,44.480594,-69.83253,Belgrade,ME,Kennebec,Maine
04855,44.032196,-69.148017,Port Clyde,ME,Knox,Maine
04920,45.575731,-69.909773,Bingham,ME,Somerset,Maine
04857,43.995024,-69.198524,Saint George,ME,Knox,Maine
04922,44.677388,-69.378829,Burnham,ME,Waldo,Maine
04859,44.002248,-69.11955,Spruce Head,ME,Knox,Maine
04924,44.743659,-69.585151,Canaan,ME,Somerset,Maine
04860,43.963129,-69.213329,Tenants Harbor,ME,Knox,Maine
04926,44.391167,-69.538257,China Village,ME,Kennebec,Maine
04862,44.231517,-69.219722,Union,ME,Knox,Maine
04928,44.944157,-69.228736,Corinna,ME,Penobscot,Maine
04864,44.086333,-69.188163,Warren,ME,Knox,Maine
04933,45.519867,-68.647416,East Newport,ME,Penobscot,Maine
04901,44.554321,-69.617809,Waterville,ME,Kennebec,Maine
04935,44.414056,-69.751913,East Vassalboro,ME,Kennebec,Maine
04903,44.549225,-69.713178,Waterville,ME,Kennebec,Maine
04937,44.646261,-69.680158,Fairfield,ME,Somerset,Maine
04910,44.530366,-69.639976,Albion,ME,Kennebec,Maine
04939,45.014913,-69.156965,Garland,ME,Penobscot,Maine
04912,44.9227,-69.67668,Athens,ME,Somerset,Maine
04940,44.622563,-70.075178,Farmington Falls,ME,Franklin,Maine
04918,44.414056,-69.751913,Belgrade Lakes,ME,Kennebec,Maine
04942,44.973047,-69.548148,Harmony,ME,Somerset,Maine
04921,44.579387,-69.175448,Brooks,ME,Waldo,Maine
04944,44.684737,-69.6425,Hinckley,ME,Somerset,Maine
04923,45.036055,-69.438697,Cambridge,ME,Somerset,Maine
04951,44.478694,-69.149559,Monroe,ME,Waldo,Maine
04925,45.575731,-69.909773,Caratunk,ME,Somerset,Maine
04953,44.863406,-69.266827,Newport,ME,Penobscot,Maine
04927,44.621084,-69.512609,Clinton,ME,Kennebec,Maine
04955,44.60363,-70.010292,New Sharon,ME,Franklin,Maine
04929,44.761527,-69.322662,Detroit,ME,Somerset,Maine
04957,44.707468,-69.818804,Norridgewock,ME,Somerset,Maine
04930,44.964532,-69.203773,Dexter,ME,Penobscot,Maine
04962,44.479288,-69.622006,North Vassalboro,ME,Kennebec,Maine
04932,44.6819,-69.121648,Dixmont,ME,Penobscot,Maine
04964,45.063384,-70.381639,Oquossoc,ME,Franklin,Maine
04936,45.063384,-70.381639,Eustis,ME,Franklin,Maine
04966,45.063384,-70.381639,Phillips,ME,Franklin,Maine
04938,44.650311,-70.129267,Farmington,ME,Franklin,Maine
04971,44.93183,-69.403011,Saint Albans,ME,Somerset,Maine
04941,44.488583,-69.339221,Freedom,ME,Waldo,Maine
04973,44.357201,-69.215906,Searsmont,ME,Waldo,Maine
04943,44.896404,-69.464092,Hartland,ME,Somerset,Maine
04975,44.624515,-69.586852,Shawmut,ME,Somerset,Maine
04945,44.883675,-69.452187,Jackman,ME,Somerset,Maine
04979,44.931415,-69.834764,Solon,ME,Somerset,Maine
04947,45.063384,-70.381639,Kingfield,ME,Franklin,Maine
04982,45.063384,-70.381639,Stratton,ME,Franklin,Maine
04949,44.371549,-69.15555,Liberty,ME,Waldo,Maine
04984,44.670079,-70.196855,Temple,ME,Franklin,Maine
04950,44.786404,-69.805662,Madison,ME,Somerset,Maine
04986,44.513048,-69.183929,Thorndike,ME,Waldo,Maine
04952,44.39785,-69.142182,Morrill,ME,Waldo,Maine
04988,44.601175,-69.357191,Unity,ME,Waldo,Maine
04954,45.575731,-69.909773,New Portland,ME,Somerset,Maine
05031,43.657625,-72.54586,Barnard,VT,Windsor,Vermont
04956,44.952578,-70.183554,New Vineyard,ME,Franklin,Maine
05033,44.004691,-72.15845,Bradford,VT,Orange,Vermont
04958,44.8019,-69.946593,North Anson,ME,Somerset,Maine
05035,43.599795,-72.675164,Bridgewater Corners,VT,Windsor,Vermont
04961,45.575731,-69.909773,North New Portland,ME,Somerset,Maine
05037,43.467179,-72.488285,Brownsville,VT,Windsor,Vermont
04963,44.557111,-69.826495,Oakland,ME,Kennebec,Maine
05039,44.033236,-72.293631,Corinth,VT,Orange,Vermont
04965,44.802655,-69.537715,Palmyra,ME,Somerset,Maine
05040,44.077918,-72.210962,East Corinth,VT,Orange,Vermont
04967,44.760948,-69.387705,Pittsfield,ME,Somerset,Maine
05042,44.359629,-72.086586,East Ryegate,VT,Caledonia,Vermont
04969,44.772503,-69.247539,Plymouth,ME,Penobscot,Maine
05046,44.281506,-72.207573,Groton,VT,Caledonia,Vermont
04970,44.985998,-70.660181,Rangeley,ME,Franklin,Maine
05048,43.573379,-72.402698,Hartland,VT,Windsor,Vermont
04972,44.478694,-69.149559,Sandy Point,ME,Waldo,Maine
05051,44.068284,-72.118739,Newbury,VT,Orange,Vermont
04974,44.489412,-68.933051,Searsport,ME,Waldo,Maine
05053,43.709919,-72.511882,North Pomfret,VT,Windsor,Vermont
04976,44.769303,-69.593975,Skowhegan,ME,Somerset,Maine
05055,43.717918,-72.3612,Norwich,VT,Windsor,Vermont
04978,44.62111,-69.770923,Smithfield,ME,Somerset,Maine
05059,43.664059,-72.433116,Quechee,VT,Windsor,Vermont
04981,44.501114,-68.891743,Stockton Springs,ME,Waldo,Maine
05060,43.985803,-72.694098,Randolph,VT,Orange,Vermont
04983,44.814175,-70.187221,Strong,ME,Franklin,Maine
05062,43.47559,-72.572818,Reading,VT,Windsor,Vermont
04985,45.575731,-69.909773,West Forks,ME,Somerset,Maine
05068,43.777096,-72.528249,South Royalton,VT,Windsor,Vermont
04987,44.478694,-69.149559,Troy,ME,Waldo,Maine
05071,43.565888,-72.534106,South Woodstock,VT,Windsor,Vermont
04989,44.427757,-69.635908,Vassalboro,ME,Kennebec,Maine
05073,43.630897,-72.48908,Taftsville,VT,Windsor,Vermont
04992,44.662822,-70.153049,West Farmington,ME,Franklin,Maine
05075,43.854018,-72.254614,Thetford Center,VT,Orange,Vermont
05001,43.591821,-72.463589,White River Junction,VT,Windsor,Vermont
05077,43.895465,-72.473372,Tunbridge,VT,Orange,Vermont
05009,43.592039,-72.588407,White River Junction,VT,Windsor,Vermont
05079,43.952586,-72.311252,Vershire,VT,Orange,Vermont
05030,43.410672,-72.429777,Ascutney,VT,Windsor,Vermont
05084,43.718535,-72.443862,West Hartford,VT,Windsor,Vermont
05032,43.758758,-72.688169,Bethel,VT,Windsor,Vermont
05086,44.115326,-72.317918,West Topsham,VT,Orange,Vermont
05034,43.592527,-72.621578,Bridgewater,VT,Windsor,Vermont
05088,43.673484,-72.31196,Wilder,VT,Windsor,Vermont
05036,44.017782,-72.577365,Brookfield,VT,Orange,Vermont
05091,43.631348,-72.512835,Woodstock,VT,Windsor,Vermont
05038,43.994212,-72.457153,Chelsea,VT,Orange,Vermont
05101,43.171185,-72.623106,Bellows Falls,VT,Windham,Vermont
05041,43.995961,-72.411393,East Randolph,VT,Orange,Vermont
05141,42.99467,-72.720362,Cambridgeport,VT,Windham,Vermont
05043,43.807282,-72.214693,East Thetford,VT,Orange,Vermont
05143,43.298315,-72.667167,Chester,VT,Windsor,Vermont
05045,43.928681,-72.196635,Fairlee,VT,Orange,Vermont
05149,43.376744,-72.706913,Ludlow,VT,Windsor,Vermont
05047,43.672103,-72.355539,Hartford,VT,Windsor,Vermont
05150,43.33803,-72.527652,North Springfield,VT,Windsor,Vermont
05049,43.592039,-72.588407,Hartland Four Corners,VT,Windsor,Vermont
05152,43.09893,-73.034944,Peru,VT,Bennington,Vermont
05050,44.46239,-72.135804,Mc Indoe Falls,VT,Caledonia,Vermont
05154,43.164738,-72.53194,Saxtons River,VT,Windham,Vermont
05052,43.591324,-72.34903,North Hartland,VT,Windsor,Vermont
05156,43.40971,-72.586064,Springfield,VT,Windsor,Vermont
05054,43.995961,-72.411393,North Thetford,VT,Orange,Vermont
05158,43.082635,-72.474882,Westminster,VT,Windham,Vermont
05056,43.526289,-72.724848,Plymouth,VT,Windsor,Vermont
05161,43.316142,-72.739715,Weston,VT,Windsor,Vermont
05058,43.995961,-72.411393,Post Mills,VT,Orange,Vermont
05251,43.261817,-73.139173,Dorset,VT,Bennington,Vermont
05061,43.928552,-72.569113,Randolph Center,VT,Orange,Vermont
05253,43.182502,-73.065443,East Dorset,VT,Bennington,Vermont
05065,43.777365,-72.407132,Sharon,VT,Windsor,Vermont
05255,43.169289,-73.047358,Manchester Center,VT,Bennington,Vermont
05067,43.697055,-72.508042,South Pomfret,VT,Windsor,Vermont
05257,42.966471,-73.250529,North Bennington,VT,Bennington,Vermont
05069,44.19779,-72.110362,South Ryegate,VT,Caledonia,Vermont
05260,42.829469,-73.262496,North Pownal,VT,Bennington,Vermont
05070,43.844018,-72.378546,South Strafford,VT,Orange,Vermont
05262,42.979702,-73.192929,Shaftsbury,VT,Bennington,Vermont
05072,43.892586,-72.369563,Strafford,VT,Orange,Vermont
05301,42.884281,-72.760753,Brattleboro,VT,Windham,Vermont
05074,43.995961,-72.411393,Thetford,VT,Orange,Vermont
05303,42.99467,-72.720362,Brattleboro,VT,Windham,Vermont
05076,43.995961,-72.411393,East Corinth,VT,Orange,Vermont
05341,42.968046,-72.812012,East Dover,VT,Windham,Vermont
05081,44.119395,-72.088869,Wells River,VT,Orange,Vermont
05343,43.012776,-72.767275,Jamaica,VT,Windham,Vermont
05083,43.995961,-72.411393,West Fairlee,VT,Orange,Vermont
05345,43.013138,-72.678725,Newfane,VT,Windham,Vermont
05085,43.995961,-72.411393,West Newbury,VT,Orange,Vermont
05350,42.785591,-72.971932,Readsboro,VT,Bennington,Vermont
05089,43.5181,-72.418059,Windsor,VT,Windsor,Vermont
05352,42.782616,-73.067501,Stamford,VT,Bennington,Vermont
05142,43.402135,-72.583854,Cavendish,VT,Windsor,Vermont
05354,42.773711,-72.520166,Vernon,VT,Windham,Vermont
05144,43.592039,-72.588407,Chester Depot,VT,Windsor,Vermont
05356,43.013041,-72.793787,West Dover,VT,Windham,Vermont
05146,43.179936,-72.605636,Grafton,VT,Windham,Vermont
05358,42.766519,-72.745723,West Halifax,VT,Windham,Vermont
05148,43.228101,-72.787995,Londonderry,VT,Windham,Vermont
05361,42.78318,-72.867891,Whitingham,VT,Windham,Vermont
05151,43.409654,-72.495851,Perkinsville,VT,Windsor,Vermont
05363,42.944039,-72.727518,Wilmington,VT,Windham,Vermont
05153,43.439854,-72.620659,Proctorsville,VT,Windsor,Vermont
05402,44.442117,-73.082525,Burlington,VT,Chittenden,Vermont
05155,43.169854,-72.851525,South Londonderry,VT,Windham,Vermont
05404,44.498032,-73.182158,Winooski,VT,Chittenden,Vermont
