Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0500000US13223,13223,"Paulding County, Georgia",141846,*****
0500000US13225,13225,"Peach County, Georgia",27531,*****
0500000US13227,13227,"Pickens County, Georgia",29445,*****
0500000US13229,13229,"Pierce County, Georgia",18631,*****
0500000US13231,13231,"Pike County, Georgia",17765,*****
0500000US13233,13233,"Polk County, Georgia",41350,*****
0500000US13235,13235,"Pulaski County, Georgia",11801,*****
0500000US13237,13237,"Putnam County, Georgia",21184,*****
0500000US13239,13239,"Quitman County, Georgia",2542,257
0500000US13241,13241,"Rabun County, Georgia",16297,*****
0500000US13243,13243,"Randolph County, Georgia",7596,*****
0500000US13245,13245,"Richmond County, Georgia",200337,*****
0500000US13247,13247,"Rockdale County, Georgia",85008,*****
0500000US13249,13249,"Schley County, Georgia",4963,*****
0500000US13251,13251,"Screven County, Georgia",14574,*****
0500000US13253,13253,"Seminole County, Georgia",8815,*****
0500000US13255,13255,"Spalding County, Georgia",63979,*****
0500000US13257,13257,"Stephens County, Georgia",26003,*****
0500000US13259,13259,"Stewart County, Georgia",5991,*****
0500000US13261,13261,"Sumter County, Georgia",32425,*****
0500000US13263,13263,"Talbot County, Georgia",6772,*****
0500000US13265,13265,"Taliaferro County, Georgia",1674,257
0500000US13267,13267,"Tattnall County, Georgia",25023,*****
0500000US13269,13269,"Taylor County, Georgia",8700,*****
0500000US13271,13271,"Telfair County, Georgia",16312,*****
0500000US13273,13273,"Terrell County, Georgia",9365,*****
0500000US13275,13275,"Thomas County, Georgia",44715,*****
0500000US13277,13277,"Tift County, Georgia",40430,*****
0500000US13279,13279,"Toombs County, Georgia",27270,*****
0500000US13281,13281,"Towns County, Georgia",10491,*****
0500000US13283,13283,"Treutlen County, Georgia",6851,*****
0500000US13285,13285,"Troup County, Georgia",67146,*****
0500000US13287,13287,"Turner County, Georgia",8834,*****
0500000US13289,13289,"Twiggs County, Georgia",8984,*****
0500000US13291,13291,"Union County, Georgia",21344,*****
0500000US13293,13293,"Upson County, Georgia",27061,*****
0500000US13295,13295,"Walker County, Georgia",68463,*****
0500000US13297,13297,"Walton County, Georgia",83771,*****
0500000US13299,13299,"Ware County, Georgia",36099,*****
0500000US13301,13301,"Warren County, Georgia",5788,*****
0500000US13303,13303,"Washington County, Georgia",21092,*****
0500000US13305,13305,"Wayne County, Georgia",30157,*****
0500000US13307,13307,"Webster County, Georgia",2773,*****
0500000US13309,13309,"Wheeler County, Georgia",7572,*****
0500000US13311,13311,"White County, Georgia",27141,*****
0500000US13313,13313,"Whitfield County, Georgia",102152,*****
0500000US13315,13315,"Wilcox County, Georgia",9142,*****
0500000US13317,13317,"Wilkes County, Georgia",10398,*****
0500000US13319,13319,"Wilkinson County, Georgia",9577,*****
0500000US13321,13321,"Worth County, Georgia",21746,*****
0500000US15001,15001,"Hawaii County, Hawaii",185399,*****
0500000US15003,15003,"Honolulu County, Hawaii",955215,*****
0500000US15005,15005,"Kalawao County, Hawaii",66,18
0500000US15007,15007,"Kauai County, Hawaii",67113,*****
0500000US15009,15009,"Maui County, Hawaii",154937,18
0500000US16001,16001,"Ada County, Idaho",394961,*****
0500000US16003,16003,"Adams County, Idaho",3976,*****
0500000US16005,16005,"Bannock County, Idaho",82584,*****
0500000US16007,16007,"Bear Lake County, Idaho",5977,*****
0500000US16009,16009,"Benewah County, Idaho",9247,*****
0500000US16011,16011,"Bingham County, Idaho",45312,*****
0500000US16013,16013,"Blaine County, Idaho",21323,*****
0500000US16015,16015,"Boise County, Idaho",7014,*****
0500000US16017,16017,"Bonner County, Idaho",40806,*****
0500000US16019,16019,"Bonneville County, Idaho",104177,*****
0500000US16021,16021,"Boundary County, Idaho",10857,*****
0500000US16023,16023,"Butte County, Idaho",2828,*****
0500000US16025,16025,"Camas County, Idaho",1276,127
0500000US16027,16027,"Canyon County, Idaho",189396,*****
0500000US16029,16029,"Caribou County, Idaho",6872,*****
0500000US16031,16031,"Cassia County, Idaho",22813,*****
0500000US16033,16033,"Clark County, Idaho",780,127
0500000US16035,16035,"Clearwater County, Idaho",8679,*****
0500000US16037,16037,"Custer County, Idaho",4338,*****
0500000US16039,16039,"Elmore County, Idaho",26655,*****
0500000US16041,16041,"Franklin County, Idaho",12739,*****
0500000US16043,16043,"Fremont County, Idaho",13123,*****
0500000US16045,16045,"Gem County, Idaho",16768,*****
0500000US16047,16047,"Gooding County, Idaho",15327,*****
0500000US16049,16049,"Idaho County, Idaho",16215,*****
0500000US16051,16051,"Jefferson County, Idaho",25940,*****
0500000US16053,16053,"Jerome County, Idaho",22140,*****
0500000US16055,16055,"Kootenai County, Idaho",139083,*****
0500000US16057,16057,"Latah County, Idaho",37365,*****
0500000US16059,16059,"Lemhi County, Idaho",7892,*****
0500000US16061,16061,"Lewis County, Idaho",3818,*****
0500000US16063,16063,"Lincoln County, Idaho",5167,*****
0500000US16065,16065,"Madison County, Idaho",37311,*****
0500000US16067,16067,"Minidoka County, Idaho",19909,*****
0500000US16069,16069,"Nez Perce County, Idaho",39226,*****
0500000US16071,16071,"Oneida County, Idaho",4236,*****
0500000US16073,16073,"Owyhee County, Idaho",11479,*****
0500000US16075,16075,"Payette County, Idaho",22614,*****
0500000US16077,16077,"Power County, Idaho",7717,*****
0500000US16079,16079,"Shoshone County, Idaho",12797,*****
0500000US16081,16081,"Teton County, Idaho",10007,*****
0500000US16083,16083,"Twin Falls County, Idaho",77122,*****
0500000US16085,16085,"Valley County, Idaho",9793,*****
0500000US16087,16087,"Washington County, Idaho",10144,*****
0500000US17001,17001,"Adams County, Illinois",67098,*****
0500000US17003,17003,"Alexander County, Illinois",8147,*****
0500000US17005,17005,"Bond County, Illinois",17762,*****
0500000US17007,17007,"Boone County, Illinois",54141,*****
0500000US17009,17009,"Brown County, Illinois",6913,*****
0500000US17011,17011,"Bureau County, Illinois",34798,*****
0500000US17013,17013,"Calhoun County, Illinois",5065,*****
0500000US17015,17015,"Carroll County, Illinois",15338,*****
0500000US17017,17017,"Cass County, Illinois",13570,*****
0500000US17019,17019,"Champaign County, Illinois",200931,*****
0500000US17021,17021,"Christian County, Illinois",34805,*****
0500000US17023,17023,"Clark County, Illinois",16353,*****
0500000US17025,17025,"Clay County, Illinois",13828,*****
0500000US17027,17027,"Clinton County, Illinois",37793,*****
0500000US17029,17029,"Coles County, Illinois",53683,*****
0500000US17031,17031,"Cook County, Illinois",5197677,*****
0500000US17033,17033,"Crawford County, Illinois",19777,*****
0500000US17035,17035,"Cumberland County, Illinois",11044,*****
0500000US17037,17037,"DeKalb County, Illinois",104820,*****
0500000US17039,17039,"De Witt County, Illinois",16562,*****
0500000US17041,17041,"Douglas County, Illinois",19908,*****
0500000US17043,17043,"DuPage County, Illinois",918608,*****
0500000US17045,17045,"Edgar County, Illinois",18513,*****
0500000US17047,17047,"Edwards County, Illinois",6691,*****
0500000US17049,17049,"Effingham County, Illinois",34258,*****
0500000US17051,17051,"Fayette County, Illinois",22082,*****
0500000US17053,17053,"Ford County, Illinois",14045,*****
0500000US17055,17055,"Franklin County, Illinois",39518,*****
0500000US17057,17057,"Fulton County, Illinois",36989,*****
0500000US17059,17059,"Gallatin County, Illinois",5592,*****
0500000US17061,17061,"Greene County, Illinois",13828,*****
0500000US17063,17063,"Grundy County, Illinois",49870,*****
0500000US17065,17065,"Hamilton County, Illinois",8430,*****
0500000US17067,17067,"Hancock County, Illinois",19063,*****
0500000US17069,17069,"Hardin County, Illinois",4315,*****
0500000US17071,17071,"Henderson County, Illinois",7275,*****
0500000US17073,17073,"Henry County, Illinois",50378,*****
0500000US17075,17075,"Iroquois County, Illinois",29689,*****
0500000US17077,17077,"Jackson County, Illinois",59992,*****
0500000US17079,17079,"Jasper County, Illinois",9707,*****
0500000US17081,17081,"Jefferson County, Illinois",38908,*****
0500000US17083,17083,"Jersey County, Illinois",22939,*****
0500000US17085,17085,"Jo Daviess County, Illinois",22663,*****
0500000US17087,17087,"Johnson County, Illinois",12653,*****
0500000US17089,17089,"Kane County, Illinois",514891,*****
0500000US17091,17091,"Kankakee County, Illinois",113170,*****
0500000US17093,17093,"Kendall County, Illinois",114226,*****
0500000US17095,17095,"Knox County, Illinois",52698,*****
0500000US17097,17097,"Lake County, Illinois",701282,*****
0500000US17099,17099,"LaSalle County, Illinois",113688,*****
0500000US17101,17101,"Lawrence County, Illinois",16778,*****
0500000US17103,17103,"Lee County, Illinois",35778,*****
0500000US17105,17105,"Livingston County, Illinois",38903,*****
0500000US17107,17107,"Logan County, Illinois",30278,*****
0500000US17109,17109,"McDonough County, Illinois",32568,*****
0500000US17111,17111,"McHenry County, Illinois",308163,*****
0500000US17113,17113,"McLean County, Illinois",169689,*****
0500000US17115,17115,"Macon County, Illinois",110558,*****
0500000US17117,17117,"Macoupin County, Illinois",47712,*****
0500000US17119,17119,"Madison County, Illinois",268586,*****
0500000US17121,17121,"Marion County, Illinois",39319,*****
0500000US17123,17123,"Marshall County, Illinois",12567,*****
0500000US17125,17125,"Mason County, Illinois",14636,*****
0500000US17127,17127,"Massac County, Illinois",15370,*****
0500000US17129,17129,"Menard County, Illinois",12728,*****
0500000US17131,17131,"Mercer County, Illinois",16421,*****
0500000US17133,17133,"Monroe County, Illinois",33003,*****
0500000US17135,17135,"Montgomery County, Illinois",29977,*****
0500000US17137,17137,"Morgan County, Illinois",35544,*****
0500000US17139,17139,"Moultrie County, Illinois",14844,*****
0500000US17141,17141,"Ogle County, Illinois",53378,*****
0500000US17143,17143,"Peoria County, Illinois",186399,*****
0500000US17145,17145,"Perry County, Illinois",22287,*****
0500000US17147,17147,"Piatt County, Illinois",16679,*****
0500000US17149,17149,"Pike County, Illinois",16436,*****
0500000US17151,17151,"Pope County, Illinois",4399,*****
0500000US17153,17153,"Pulaski County, Illinois",6107,*****
0500000US17155,17155,"Putnam County, Illinois",5968,*****
0500000US17157,17157,"Randolph County, Illinois",33353,*****
0500000US17159,17159,"Richland County, Illinois",16181,*****
0500000US17161,17161,"Rock Island County, Illinois",147504,*****
0500000US17163,17163,"St. Clair County, Illinois",268873,*****
0500000US17165,17165,"Saline County, Illinois",24975,*****
0500000US17167,17167,"Sangamon County, Illinois",197474,*****
0500000US17169,17169,"Schuyler County, Illinois",7499,*****
0500000US17171,17171,"Scott County, Illinois",5322,*****
0500000US17173,17173,"Shelby County, Illinois",22316,*****
0500000US17175,17175,"Stark County, Illinois",5983,*****
0500000US17177,17177,"Stephenson County, Illinois",47532,*****
0500000US17179,17179,"Tazewell County, Illinois",135201,*****
0500000US17181,17181,"Union County, Illinois",17799,*****
0500000US17183,17183,"Vermilion County, Illinois",81463,*****
0500000US17185,17185,"Wabash County, Illinois",11935,*****
0500000US17187,17187,"Warren County, Illinois",17723,*****
0500000US17189,17189,"Washington County, Illinois",14692,*****
0500000US17191,17191,"Wayne County, Illinois",16727,*****
0500000US17193,17193,"White County, Illinois",14686,*****
0500000US17195,17195,"Whiteside County, Illinois",58400,*****
0500000US17197,17197,"Will County, Illinois",677669,*****
0500000US17199,17199,"Williamson County, Illinois",66335,*****
0500000US17201,17201,"Winnebago County, Illinois",294433,*****
0500000US17203,17203,"Woodford County, Illinois",38736,*****
0500000US18001,18001,"Adams County, Indiana",34343,*****
0500000US18003,18003,"Allen County, Indiana",355940,*****
0500000US18005,18005,"Bartholomew County, Indiana",77297,*****
0500000US18007,18007,"Benton County, Indiana",8816,*****
0500000US18009,18009,"Blackford County, Indiana",12742,*****
0500000US18011,18011,"Boone County, Indiana",56823,*****
0500000US18013,18013,"Brown County, Indiana",15181,*****
0500000US18015,18015,"Carroll County, Indiana",20105,*****
0500000US18017,18017,"Cass County, Indiana",38875,*****
0500000US18019,18019,"Clark County, Indiana",110100,*****
0500000US18021,18021,"Clay County, Indiana",26908,*****
0500000US18023,18023,"Clinton County, Indiana",33179,*****
0500000US18025,18025,"Crawford County, Indiana",10702,*****
0500000US18027,18027,"Daviess County, Indiana",31604,*****
0500000US18029,18029,"Dearborn County, Indiana",49904,*****
0500000US18031,18031,"Decatur County, Indiana",25772,*****
0500000US18033,18033,"DeKalb County, Indiana",42218,*****
0500000US18035,18035,"Delaware County, Indiana",117459,*****
0500000US18037,18037,"Dubois County, Indiana",41995,*****
0500000US18039,18039,"Elkhart County, Indiana",198214,*****
0500000US18041,18041,"Fayette County, Indiana",24220,*****
0500000US18043,18043,"Floyd County, Indiana",74601,*****
0500000US18045,18045,"Fountain County, Indiana",17212,*****
0500000US18047,18047,"Franklin County, Indiana",23108,*****
0500000US18049,18049,"Fulton County, Indiana",20762,*****
0500000US18051,18051,"Gibson County, Indiana",33437,*****
0500000US18053,18053,"Grant County, Indiana",69886,*****
0500000US18055,18055,"Greene County, Indiana",33032,*****
0500000US18057,18057,"Hamilton County, Indiana",276098,*****
0500000US18059,18059,"Hancock County, Indiana",69778,*****
0500000US18061,18061,"Harrison County, Indiana",39102,*****
0500000US18063,18063,"Hendricks County, Indiana",145880,*****
0500000US18065,18065,"Henry County, Indiana",49381,*****
0500000US18067,18067,"Howard County, Indiana",82914,*****
0500000US18069,18069,"Huntington County, Indiana",37144,*****
0500000US18071,18071,"Jackson County, Indiana",42414,*****
0500000US18073,18073,"Jasper County, Indiana",33369,*****
0500000US18075,18075,"Jay County, Indiana",21353,*****
0500000US18077,18077,"Jefferson County, Indiana",32501,*****
0500000US18079,18079,"Jennings County, Indiana",28373,*****
0500000US18081,18081,"Johnson County, Indiana",140033,*****
0500000US18083,18083,"Knox County, Indiana",38392,*****
0500000US18085,18085,"Kosciusko County, Indiana",77328,*****
0500000US18087,18087,"LaGrange County, Indiana",37284,*****
0500000US18089,18089,"Lake County, Indiana",495230,*****
